geofips,geoname,year,per_capita_personal_income_usd
02290,"Yukon-Koyukuk Census Area, AK*",2022,65751.0
02290,"Yukon-Koyukuk Census Area, AK*",2023,68561.0
02290,"Yukon-Koyukuk Census Area, AK*",2024,73588.0
02901,"Aleutian Islands Division, AK*",2019,0.0
02901,"Aleutian Islands Division, AK*",2020,0.0
02901,"Aleutian Islands Division, AK*",2021,0.0
02901,"Aleutian Islands Division, AK*",2022,0.0
02901,"Aleutian Islands Division, AK*",2023,0.0
02901,"Aleutian Islands Division, AK*",2024,0.0
02903,"Angoon Division, AK*",2019,0.0
02903,"Angoon Division, AK*",2020,0.0
02903,"Angoon Division, AK*",2021,0.0
02903,"Angoon Division, AK*",2022,0.0
02903,"Angoon Division, AK*",2023,0.0
02903,"Angoon Division, AK*",2024,0.0
02904,"Barrow-North Slope Division, AK*",2019,0.0
02904,"Barrow-North Slope Division, AK*",2020,0.0
02904,"Barrow-North Slope Division, AK*",2021,0.0
02904,"Barrow-North Slope Division, AK*",2022,0.0
02904,"Barrow-North Slope Division, AK*",2023,0.0
02904,"Barrow-North Slope Division, AK*",2024,0.0
02905,"Bethel Division, AK*",2019,0.0
02905,"Bethel Division, AK*",2020,0.0
02905,"Bethel Division, AK*",2021,0.0
02905,"Bethel Division, AK*",2022,0.0
02905,"Bethel Division, AK*",2023,0.0
02905,"Bethel Division, AK*",2024,0.0
02907,"Bristol Bay Division, AK*",2019,0.0
02907,"Bristol Bay Division, AK*",2020,0.0
02907,"Bristol Bay Division, AK*",2021,0.0
02907,"Bristol Bay Division, AK*",2022,0.0
02907,"Bristol Bay Division, AK*",2023,0.0
02907,"Bristol Bay Division, AK*",2024,0.0
02908,"Cordova-McCarthy Division, AK*",2019,0.0
02908,"Cordova-McCarthy Division, AK*",2020,0.0
02908,"Cordova-McCarthy Division, AK*",2021,0.0
02908,"Cordova-McCarthy Division, AK*",2022,0.0
02908,"Cordova-McCarthy Division, AK*",2023,0.0
02908,"Cordova-McCarthy Division, AK*",2024,0.0
02910,"Haines Division, AK*",2019,0.0
02910,"Haines Division, AK*",2020,0.0
02910,"Haines Division, AK*",2021,0.0
02910,"Haines Division, AK*",2022,0.0
02910,"Haines Division, AK*",2023,0.0
02910,"Haines Division, AK*",2024,0.0
02912,"Kenai-Cook Inlet Division, AK*",2019,0.0
02912,"Kenai-Cook Inlet Division, AK*",2020,0.0
02912,"Kenai-Cook Inlet Division, AK*",2021,0.0
02912,"Kenai-Cook Inlet Division, AK*",2022,0.0
02912,"Kenai-Cook Inlet Division, AK*",2023,0.0
02912,"Kenai-Cook Inlet Division, AK*",2024,0.0
02916,"Kuskokwim Division, AK*",2019,0.0
02916,"Kuskokwim Division, AK*",2020,0.0
02916,"Kuskokwim Division, AK*",2021,0.0
02916,"Kuskokwim Division, AK*",2022,0.0
02916,"Kuskokwim Division, AK*",2023,0.0
02916,"Kuskokwim Division, AK*",2024,0.0
02919,"Outer Ketchikan Division, AK*",2019,0.0
02919,"Outer Ketchikan Division, AK*",2020,0.0
02919,"Outer Ketchikan Division, AK*",2021,0.0
02919,"Outer Ketchikan Division, AK*",2022,0.0
02919,"Outer Ketchikan Division, AK*",2023,0.0
02919,"Outer Ketchikan Division, AK*",2024,0.0
02920,"Prince of Wales Division, AK*",2019,0.0
02920,"Prince of Wales Division, AK*",2020,0.0
02920,"Prince of Wales Division, AK*",2021,0.0
02920,"Prince of Wales Division, AK*",2022,0.0
02920,"Prince of Wales Division, AK*",2023,0.0
02920,"Prince of Wales Division, AK*",2024,0.0
02921,"Seward Division, AK*",2019,0.0
02921,"Seward Division, AK*",2020,0.0
02921,"Seward Division, AK*",2021,0.0
02921,"Seward Division, AK*",2022,0.0
02921,"Seward Division, AK*",2023,0.0
02921,"Seward Division, AK*",2024,0.0
02922,"Sitka Division, AK*",2019,0.0
02922,"Sitka Division, AK*",2020,0.0
02922,"Sitka Division, AK*",2021,0.0
02922,"Sitka Division, AK*",2022,0.0
02922,"Sitka Division, AK*",2023,0.0
02922,"Sitka Division, AK*",2024,0.0
02923,"Skagway-Yakutat Division, AK*",2019,0.0
02923,"Skagway-Yakutat Division, AK*",2020,0.0
02923,"Skagway-Yakutat Division, AK*",2021,0.0
02923,"Skagway-Yakutat Division, AK*",2022,0.0
02923,"Skagway-Yakutat Division, AK*",2023,0.0
02923,"Skagway-Yakutat Division, AK*",2024,0.0
02924,"Southeast Fairbanks Division, AK*",2019,0.0
02924,"Southeast Fairbanks Division, AK*",2020,0.0
02924,"Southeast Fairbanks Division, AK*",2021,0.0
02924,"Southeast Fairbanks Division, AK*",2022,0.0
02924,"Southeast Fairbanks Division, AK*",2023,0.0
02924,"Southeast Fairbanks Division, AK*",2024,0.0
02925,"Upper Yukon Division, AK*",2019,0.0
02925,"Upper Yukon Division, AK*",2020,0.0
02925,"Upper Yukon Division, AK*",2021,0.0
02925,"Upper Yukon Division, AK*",2022,0.0
02925,"Upper Yukon Division, AK*",2023,0.0
02925,"Upper Yukon Division, AK*",2024,0.0
02926,"Valdez-Chitina-Whittier Division, AK*",2019,0.0
02926,"Valdez-Chitina-Whittier Division, AK*",2020,0.0
02926,"Valdez-Chitina-Whittier Division, AK*",2021,0.0
02926,"Valdez-Chitina-Whittier Division, AK*",2022,0.0
02926,"Valdez-Chitina-Whittier Division, AK*",2023,0.0
02926,"Valdez-Chitina-Whittier Division, AK*",2024,0.0
02928,"Wrangell-Petersburg Division, AK*",2019,0.0
02928,"Wrangell-Petersburg Division, AK*",2020,0.0
02928,"Wrangell-Petersburg Division, AK*",2021,0.0
02928,"Wrangell-Petersburg Division, AK*",2022,0.0
02928,"Wrangell-Petersburg Division, AK*",2023,0.0
02928,"Wrangell-Petersburg Division, AK*",2024,0.0
02929,"Yukon-Koyukuk Division, AK*",2019,0.0
02929,"Yukon-Koyukuk Division, AK*",2020,0.0
02929,"Yukon-Koyukuk Division, AK*",2021,0.0
02929,"Yukon-Koyukuk Division, AK*",2022,0.0
02929,"Yukon-Koyukuk Division, AK*",2023,0.0
02929,"Yukon-Koyukuk Division, AK*",2024,0.0
04001,"Apache, AZ",2019,36825.0
04001,"Apache, AZ",2020,42174.0
04001,"Apache, AZ",2021,46121.0
04001,"Apache, AZ",2022,46200.0
04001,"Apache, AZ",2023,47944.0
04001,"Apache, AZ",2024,48830.0
04003,"Cochise, AZ",2019,41289.0
04003,"Cochise, AZ",2020,46875.0
04003,"Cochise, AZ",2021,49857.0
04003,"Cochise, AZ",2022,50543.0
04003,"Cochise, AZ",2023,53450.0
04003,"Cochise, AZ",2024,55303.0
04005,"Coconino, AZ",2019,48976.0
04005,"Coconino, AZ",2020,52892.0
04005,"Coconino, AZ",2021,58357.0
04005,"Coconino, AZ",2022,58530.0
04005,"Coconino, AZ",2023,61736.0
04005,"Coconino, AZ",2024,63794.0
04007,"Gila, AZ",2019,40582.0
04007,"Gila, AZ",2020,45005.0
04007,"Gila, AZ",2021,49718.0
04007,"Gila, AZ",2022,50241.0
04007,"Gila, AZ",2023,53556.0
04007,"Gila, AZ",2024,57097.0
04009,"Graham, AZ",2019,32038.0
04009,"Graham, AZ",2020,35956.0
04009,"Graham, AZ",2021,39194.0
04009,"Graham, AZ",2022,41225.0
04009,"Graham, AZ",2023,42907.0
04009,"Graham, AZ",2024,44164.0
04011,"Greenlee, AZ",2019,40517.0
04011,"Greenlee, AZ",2020,43197.0
04011,"Greenlee, AZ",2021,48332.0
04011,"Greenlee, AZ",2022,52784.0
04011,"Greenlee, AZ",2023,55713.0
04011,"Greenlee, AZ",2024,58574.0
04012,"La Paz, AZ*",2019,42741.0
04012,"La Paz, AZ*",2020,46510.0
04012,"La Paz, AZ*",2021,53237.0
04012,"La Paz, AZ*",2022,57037.0
04012,"La Paz, AZ*",2023,56996.0
04012,"La Paz, AZ*",2024,57451.0
04013,"Maricopa, AZ",2019,51612.0
04013,"Maricopa, AZ",2020,56026.0
04013,"Maricopa, AZ",2021,61834.0
04013,"Maricopa, AZ",2022,64296.0
04013,"Maricopa, AZ",2023,68833.0
04013,"Maricopa, AZ",2024,72176.0
04015,"Mohave, AZ",2019,35487.0
04015,"Mohave, AZ",2020,39063.0
04015,"Mohave, AZ",2021,43086.0
04015,"Mohave, AZ",2022,43642.0
04015,"Mohave, AZ",2023,46106.0
04015,"Mohave, AZ",2024,48586.0
04017,"Navajo, AZ",2019,33464.0
04017,"Navajo, AZ",2020,38616.0
04017,"Navajo, AZ",2021,42431.0
04017,"Navajo, AZ",2022,42923.0
04017,"Navajo, AZ",2023,45016.0
04017,"Navajo, AZ",2024,46577.0
04019,"Pima, AZ",2019,45477.0
04019,"Pima, AZ",2020,49629.0
04019,"Pima, AZ",2021,53840.0
04019,"Pima, AZ",2022,54802.0
04019,"Pima, AZ",2023,58535.0
04019,"Pima, AZ",2024,60425.0
04021,"Pinal, AZ",2019,37329.0
04021,"Pinal, AZ",2020,41088.0
04021,"Pinal, AZ",2021,44906.0
04021,"Pinal, AZ",2022,46908.0
04021,"Pinal, AZ",2023,49098.0
04021,"Pinal, AZ",2024,50771.0
04023,"Santa Cruz, AZ",2019,38110.0
04023,"Santa Cruz, AZ",2020,43187.0
04023,"Santa Cruz, AZ",2021,48024.0
04023,"Santa Cruz, AZ",2022,46579.0
04023,"Santa Cruz, AZ",2023,49886.0
04023,"Santa Cruz, AZ",2024,50841.0
04025,"Yavapai, AZ",2019,42739.0
04025,"Yavapai, AZ",2020,46938.0
04025,"Yavapai, AZ",2021,50919.0
04025,"Yavapai, AZ",2022,52023.0
04025,"Yavapai, AZ",2023,57376.0
04025,"Yavapai, AZ",2024,60854.0
04027,"Yuma, AZ*",2019,36950.0
04027,"Yuma, AZ*",2020,42177.0
04027,"Yuma, AZ*",2021,44513.0
04027,"Yuma, AZ*",2022,44828.0
04027,"Yuma, AZ*",2023,46666.0
04027,"Yuma, AZ*",2024,47582.0
05001,"Arkansas, AR",2019,47447.0
05001,"Arkansas, AR",2020,51909.0
05001,"Arkansas, AR",2021,59772.0
05001,"Arkansas, AR",2022,58426.0
05001,"Arkansas, AR",2023,64520.0
05001,"Arkansas, AR",2024,61998.0
05003,"Ashley, AR",2019,38318.0
05003,"Ashley, AR",2020,39913.0
05003,"Ashley, AR",2021,43389.0
05003,"Ashley, AR",2022,43540.0
05003,"Ashley, AR",2023,45107.0
05003,"Ashley, AR",2024,47973.0
05005,"Baxter, AR",2019,38452.0
05005,"Baxter, AR",2020,41240.0
05005,"Baxter, AR",2021,44535.0
05005,"Baxter, AR",2022,44190.0
05005,"Baxter, AR",2023,46263.0
05005,"Baxter, AR",2024,48272.0
05007,"Benton, AR",2019,82922.0
05007,"Benton, AR",2020,83109.0
05007,"Benton, AR",2021,105578.0
05007,"Benton, AR",2022,108539.0
05007,"Benton, AR",2023,116244.0
05007,"Benton, AR",2024,120594.0
05009,"Boone, AR",2019,36411.0
05009,"Boone, AR",2020,38689.0
05009,"Boone, AR",2021,43091.0
05009,"Boone, AR",2022,42859.0
05009,"Boone, AR",2023,43959.0
05009,"Boone, AR",2024,46825.0
05011,"Bradley, AR",2019,40230.0
05011,"Bradley, AR",2020,43227.0
05011,"Bradley, AR",2021,47691.0
05011,"Bradley, AR",2022,47939.0
05011,"Bradley, AR",2023,49024.0
05011,"Bradley, AR",2024,51688.0
05013,"Calhoun, AR",2019,39003.0
05013,"Calhoun, AR",2020,42642.0
05013,"Calhoun, AR",2021,46800.0
05013,"Calhoun, AR",2022,46167.0
05013,"Calhoun, AR",2023,48337.0
05013,"Calhoun, AR",2024,52035.0
05015,"Carroll, AR",2019,32492.0
05015,"Carroll, AR",2020,34966.0
05015,"Carroll, AR",2021,41310.0
05015,"Carroll, AR",2022,41851.0
05015,"Carroll, AR",2023,40869.0
05015,"Carroll, AR",2024,45250.0
05017,"Chicot, AR",2019,38244.0
05017,"Chicot, AR",2020,44310.0
05017,"Chicot, AR",2021,48531.0
05017,"Chicot, AR",2022,46902.0
05017,"Chicot, AR",2023,50151.0
05017,"Chicot, AR",2024,51481.0
05019,"Clark, AR",2019,38392.0
05019,"Clark, AR",2020,41657.0
05019,"Clark, AR",2021,43596.0
05019,"Clark, AR",2022,42448.0
05019,"Clark, AR",2023,44594.0
05019,"Clark, AR",2024,46783.0
05021,"Clay, AR",2019,34862.0
05021,"Clay, AR",2020,39311.0
05021,"Clay, AR",2021,44413.0
05021,"Clay, AR",2022,44275.0
05021,"Clay, AR",2023,46675.0
05021,"Clay, AR",2024,47192.0
05023,"Cleburne, AR",2019,39420.0
05023,"Cleburne, AR",2020,44010.0
05023,"Cleburne, AR",2021,48201.0
05023,"Cleburne, AR",2022,47933.0
05023,"Cleburne, AR",2023,49644.0
05023,"Cleburne, AR",2024,52409.0
05025,"Cleveland, AR",2019,41433.0
05025,"Cleveland, AR",2020,42222.0
05025,"Cleveland, AR",2021,49811.0
05025,"Cleveland, AR",2022,52655.0
05025,"Cleveland, AR",2023,52021.0
05025,"Cleveland, AR",2024,56794.0
05027,"Columbia, AR",2019,38091.0
05027,"Columbia, AR",2020,41340.0
05027,"Columbia, AR",2021,44786.0
05027,"Columbia, AR",2022,45009.0
05027,"Columbia, AR",2023,48000.0
05027,"Columbia, AR",2024,49741.0
05029,"Conway, AR",2019,38832.0
05029,"Conway, AR",2020,41850.0
05029,"Conway, AR",2021,46776.0
05029,"Conway, AR",2022,48812.0
05029,"Conway, AR",2023,48964.0
05029,"Conway, AR",2024,51282.0
05031,"Craighead, AR",2019,38554.0
05031,"Craighead, AR",2020,42298.0
05031,"Craighead, AR",2021,47249.0
05031,"Craighead, AR",2022,46945.0
05031,"Craighead, AR",2023,48695.0
05031,"Craighead, AR",2024,50720.0
05033,"Crawford, AR",2019,35307.0
05033,"Crawford, AR",2020,38151.0
05033,"Crawford, AR",2021,41845.0
05033,"Crawford, AR",2022,41931.0
05033,"Crawford, AR",2023,43422.0
05033,"Crawford, AR",2024,45258.0
05035,"Crittenden, AR",2019,37957.0
05035,"Crittenden, AR",2020,41844.0
05035,"Crittenden, AR",2021,45616.0
05035,"Crittenden, AR",2022,45412.0
05035,"Crittenden, AR",2023,46343.0
05035,"Crittenden, AR",2024,47489.0
05037,"Cross, AR",2019,35880.0
05037,"Cross, AR",2020,40251.0
05037,"Cross, AR",2021,43466.0
05037,"Cross, AR",2022,42684.0
05037,"Cross, AR",2023,45178.0
05037,"Cross, AR",2024,46008.0
05039,"Dallas, AR",2019,39386.0
05039,"Dallas, AR",2020,43724.0
05039,"Dallas, AR",2021,46961.0
05039,"Dallas, AR",2022,47129.0
05039,"Dallas, AR",2023,49072.0
05039,"Dallas, AR",2024,51824.0
05041,"Desha, AR",2019,38211.0
05041,"Desha, AR",2020,44635.0
05041,"Desha, AR",2021,49968.0
05041,"Desha, AR",2022,48826.0
05041,"Desha, AR",2023,51940.0
05041,"Desha, AR",2024,52490.0
05043,"Drew, AR",2019,38521.0
05043,"Drew, AR",2020,42862.0
05043,"Drew, AR",2021,46495.0
05043,"Drew, AR",2022,46616.0
05043,"Drew, AR",2023,48037.0
05043,"Drew, AR",2024,49891.0
05045,"Faulkner, AR",2019,40359.0
05045,"Faulkner, AR",2020,44413.0
05045,"Faulkner, AR",2021,47949.0
05045,"Faulkner, AR",2022,47981.0
05045,"Faulkner, AR",2023,50381.0
05045,"Faulkner, AR",2024,52556.0
05047,"Franklin, AR",2019,33926.0
05047,"Franklin, AR",2020,35788.0
05047,"Franklin, AR",2021,41281.0
05047,"Franklin, AR",2022,42975.0
05047,"Franklin, AR",2023,42829.0
05047,"Franklin, AR",2024,47157.0
05049,"Fulton, AR",2019,28908.0
05049,"Fulton, AR",2020,32659.0
05049,"Fulton, AR",2021,35372.0
05049,"Fulton, AR",2022,34815.0
05049,"Fulton, AR",2023,35634.0
05049,"Fulton, AR",2024,36902.0
05051,"Garland, AR",2019,41376.0
05051,"Garland, AR",2020,45084.0
05051,"Garland, AR",2021,48540.0
05051,"Garland, AR",2022,48493.0
05051,"Garland, AR",2023,51137.0
05051,"Garland, AR",2024,53635.0
05053,"Grant, AR",2019,40360.0
05053,"Grant, AR",2020,43023.0
05053,"Grant, AR",2021,46490.0
05053,"Grant, AR",2022,47568.0
05053,"Grant, AR",2023,49889.0
05053,"Grant, AR",2024,52550.0
05055,"Greene, AR",2019,35697.0
05055,"Greene, AR",2020,39295.0
05055,"Greene, AR",2021,42149.0
05055,"Greene, AR",2022,41673.0
05055,"Greene, AR",2023,43697.0
05055,"Greene, AR",2024,44671.0
05057,"Hempstead, AR",2019,33456.0
05057,"Hempstead, AR",2020,35577.0
05057,"Hempstead, AR",2021,41258.0
05057,"Hempstead, AR",2022,44056.0
05057,"Hempstead, AR",2023,42599.0
05057,"Hempstead, AR",2024,46617.0
05059,"Hot Spring, AR",2019,32279.0
05059,"Hot Spring, AR",2020,35033.0
05059,"Hot Spring, AR",2021,37846.0
05059,"Hot Spring, AR",2022,38146.0
05059,"Hot Spring, AR",2023,39522.0
05059,"Hot Spring, AR",2024,41293.0
05061,"Howard, AR",2019,34913.0
05061,"Howard, AR",2020,35877.0
05061,"Howard, AR",2021,44237.0
05061,"Howard, AR",2022,49425.0
05061,"Howard, AR",2023,46340.0
05061,"Howard, AR",2024,52293.0
05063,"Independence, AR",2019,35947.0
05063,"Independence, AR",2020,38638.0
05063,"Independence, AR",2021,43241.0
05063,"Independence, AR",2022,45238.0
05063,"Independence, AR",2023,47155.0
05063,"Independence, AR",2024,49157.0
05065,"Izard, AR",2019,30704.0
05065,"Izard, AR",2020,32900.0
05065,"Izard, AR",2021,34845.0
05065,"Izard, AR",2022,35479.0
05065,"Izard, AR",2023,37284.0
05065,"Izard, AR",2024,39333.0
05067,"Jackson, AR",2019,37686.0
05067,"Jackson, AR",2020,42128.0
05067,"Jackson, AR",2021,44723.0
05067,"Jackson, AR",2022,46315.0
05067,"Jackson, AR",2023,51262.0
05067,"Jackson, AR",2024,50459.0
05069,"Jefferson, AR",2019,35205.0
05069,"Jefferson, AR",2020,38388.0
05069,"Jefferson, AR",2021,41473.0
05069,"Jefferson, AR",2022,41503.0
05069,"Jefferson, AR",2023,43436.0
05069,"Jefferson, AR",2024,44232.0
05071,"Johnson, AR",2019,29497.0
05071,"Johnson, AR",2020,31832.0
05071,"Johnson, AR",2021,35402.0
05071,"Johnson, AR",2022,35830.0
05071,"Johnson, AR",2023,35290.0
05071,"Johnson, AR",2024,37274.0
05073,"Lafayette, AR",2019,37074.0
05073,"Lafayette, AR",2020,40542.0
05073,"Lafayette, AR",2021,47973.0
05073,"Lafayette, AR",2022,50336.0
05073,"Lafayette, AR",2023,50473.0
05073,"Lafayette, AR",2024,55234.0
05075,"Lawrence, AR",2019,34133.0
05075,"Lawrence, AR",2020,38967.0
05075,"Lawrence, AR",2021,40871.0
05075,"Lawrence, AR",2022,42867.0
05075,"Lawrence, AR",2023,44095.0
05075,"Lawrence, AR",2024,43454.0
05077,"Lee, AR",2019,30025.0
05077,"Lee, AR",2020,33059.0
05077,"Lee, AR",2021,38835.0
05077,"Lee, AR",2022,37417.0
05077,"Lee, AR",2023,38558.0
05077,"Lee, AR",2024,40453.0
05079,"Lincoln, AR",2019,27270.0
05079,"Lincoln, AR",2020,29361.0
05079,"Lincoln, AR",2021,32973.0
05079,"Lincoln, AR",2022,33785.0
05079,"Lincoln, AR",2023,33699.0
05079,"Lincoln, AR",2024,36032.0
05081,"Little River, AR",2019,34439.0
05081,"Little River, AR",2020,37544.0
05081,"Little River, AR",2021,41193.0
05081,"Little River, AR",2022,42104.0
05081,"Little River, AR",2023,43769.0
05081,"Little River, AR",2024,47040.0
05083,"Logan, AR",2019,33171.0
05083,"Logan, AR",2020,35514.0
05083,"Logan, AR",2021,39532.0
05083,"Logan, AR",2022,41225.0
05083,"Logan, AR",2023,41277.0
05083,"Logan, AR",2024,44503.0
05085,"Lonoke, AR",2019,40632.0
05085,"Lonoke, AR",2020,44888.0
05085,"Lonoke, AR",2021,49504.0
05085,"Lonoke, AR",2022,48790.0
05085,"Lonoke, AR",2023,51732.0
05085,"Lonoke, AR",2024,53746.0
05087,"Madison, AR",2019,34084.0
05087,"Madison, AR",2020,35140.0
05087,"Madison, AR",2021,43489.0
05087,"Madison, AR",2022,45332.0
05087,"Madison, AR",2023,42908.0
05087,"Madison, AR",2024,49116.0
05089,"Marion, AR",2019,31312.0
05089,"Marion, AR",2020,33801.0
05089,"Marion, AR",2021,37859.0
05089,"Marion, AR",2022,37177.0
05089,"Marion, AR",2023,38533.0
05089,"Marion, AR",2024,40556.0
05091,"Miller, AR",2019,34836.0
05091,"Miller, AR",2020,37875.0
05091,"Miller, AR",2021,41095.0
05091,"Miller, AR",2022,40367.0
05091,"Miller, AR",2023,42505.0
05091,"Miller, AR",2024,44980.0
05093,"Mississippi, AR",2019,35221.0
05093,"Mississippi, AR",2020,37967.0
05093,"Mississippi, AR",2021,45653.0
05093,"Mississippi, AR",2022,44455.0
05093,"Mississippi, AR",2023,47747.0
05093,"Mississippi, AR",2024,52873.0
05095,"Monroe, AR",2019,34015.0
05095,"Monroe, AR",2020,39358.0
05095,"Monroe, AR",2021,43112.0
05095,"Monroe, AR",2022,42112.0
05095,"Monroe, AR",2023,46171.0
05095,"Monroe, AR",2024,45207.0
05097,"Montgomery, AR",2019,31739.0
05097,"Montgomery, AR",2020,34615.0
05097,"Montgomery, AR",2021,38381.0
05097,"Montgomery, AR",2022,38847.0
05097,"Montgomery, AR",2023,40431.0
05097,"Montgomery, AR",2024,43048.0
05099,"Nevada, AR",2019,33366.0
05099,"Nevada, AR",2020,35339.0
05099,"Nevada, AR",2021,39620.0
05099,"Nevada, AR",2022,40770.0
05099,"Nevada, AR",2023,40118.0
05099,"Nevada, AR",2024,43035.0
05101,"Newton, AR",2019,32625.0
05101,"Newton, AR",2020,35333.0
05101,"Newton, AR",2021,39591.0
05101,"Newton, AR",2022,38229.0
05101,"Newton, AR",2023,39680.0
05101,"Newton, AR",2024,41851.0
05103,"Ouachita, AR",2019,39517.0
05103,"Ouachita, AR",2020,43398.0
05103,"Ouachita, AR",2021,47352.0
05103,"Ouachita, AR",2022,48245.0
05103,"Ouachita, AR",2023,50691.0
05103,"Ouachita, AR",2024,53075.0
05105,"Perry, AR",2019,37312.0
05105,"Perry, AR",2020,40358.0
05105,"Perry, AR",2021,44388.0
05105,"Perry, AR",2022,46390.0
05105,"Perry, AR",2023,47450.0
05105,"Perry, AR",2024,50849.0
05107,"Phillips, AR",2019,35405.0
05107,"Phillips, AR",2020,40209.0
05107,"Phillips, AR",2021,46409.0
05107,"Phillips, AR",2022,45037.0
05107,"Phillips, AR",2023,46628.0
05107,"Phillips, AR",2024,46172.0
05109,"Pike, AR",2019,33371.0
05109,"Pike, AR",2020,35458.0
05109,"Pike, AR",2021,41098.0
05109,"Pike, AR",2022,42482.0
05109,"Pike, AR",2023,42029.0
05109,"Pike, AR",2024,46345.0
05111,"Poinsett, AR",2019,34710.0
05111,"Poinsett, AR",2020,38605.0
05111,"Poinsett, AR",2021,43285.0
05111,"Poinsett, AR",2022,44279.0
05111,"Poinsett, AR",2023,46991.0
05111,"Poinsett, AR",2024,47523.0
05113,"Polk, AR",2019,31262.0
05113,"Polk, AR",2020,33863.0
05113,"Polk, AR",2021,38353.0
05113,"Polk, AR",2022,40318.0
05113,"Polk, AR",2023,40041.0
05113,"Polk, AR",2024,44039.0
05115,"Pope, AR",2019,35998.0
05115,"Pope, AR",2020,37836.0
05115,"Pope, AR",2021,41793.0
05115,"Pope, AR",2022,41929.0
05115,"Pope, AR",2023,43273.0
05115,"Pope, AR",2024,45559.0
05117,"Prairie, AR",2019,34354.0
05117,"Prairie, AR",2020,40855.0
05117,"Prairie, AR",2021,44887.0
05117,"Prairie, AR",2022,44683.0
05117,"Prairie, AR",2023,49477.0
05117,"Prairie, AR",2024,47967.0
05119,"Pulaski, AR",2019,51353.0
05119,"Pulaski, AR",2020,55853.0
