geofips,geoname,year,real_gdp_k2017usd
29061,"Daviess, MO",2019,188711.0
29061,"Daviess, MO",2020,193490.0
29061,"Daviess, MO",2021,168380.0
29061,"Daviess, MO",2022,169297.0
29061,"Daviess, MO",2023,187811.0
29061,"Daviess, MO",2024,199432.0
29063,"DeKalb, MO",2019,328244.0
29063,"DeKalb, MO",2020,332700.0
29063,"DeKalb, MO",2021,317410.0
29063,"DeKalb, MO",2022,321372.0
29063,"DeKalb, MO",2023,319544.0
29063,"DeKalb, MO",2024,314566.0
29065,"Dent, MO",2019,360554.0
29065,"Dent, MO",2020,354889.0
29065,"Dent, MO",2021,350906.0
29065,"Dent, MO",2022,342887.0
29065,"Dent, MO",2023,356682.0
29065,"Dent, MO",2024,366293.0
29067,"Douglas, MO",2019,216509.0
29067,"Douglas, MO",2020,210705.0
29067,"Douglas, MO",2021,222860.0
29067,"Douglas, MO",2022,218864.0
29067,"Douglas, MO",2023,213141.0
29067,"Douglas, MO",2024,216637.0
29069,"Dunklin, MO",2019,718564.0
29069,"Dunklin, MO",2020,664245.0
29069,"Dunklin, MO",2021,749626.0
29069,"Dunklin, MO",2022,745023.0
29069,"Dunklin, MO",2023,784462.0
29069,"Dunklin, MO",2024,877732.0
29071,"Franklin, MO",2019,4735363.0
29071,"Franklin, MO",2020,4787560.0
29071,"Franklin, MO",2021,4851986.0
29071,"Franklin, MO",2022,4772830.0
29071,"Franklin, MO",2023,4959270.0
29071,"Franklin, MO",2024,4976726.0
29073,"Gasconade, MO",2019,459661.0
29073,"Gasconade, MO",2020,445159.0
29073,"Gasconade, MO",2021,454920.0
29073,"Gasconade, MO",2022,447247.0
29073,"Gasconade, MO",2023,434412.0
29073,"Gasconade, MO",2024,431921.0
29075,"Gentry, MO",2019,239133.0
29075,"Gentry, MO",2020,226037.0
29075,"Gentry, MO",2021,222222.0
29075,"Gentry, MO",2022,203747.0
29075,"Gentry, MO",2023,220335.0
29075,"Gentry, MO",2024,222183.0
29077,"Greene, MO",2019,17098338.0
29077,"Greene, MO",2020,16721476.0
29077,"Greene, MO",2021,18079421.0
29077,"Greene, MO",2022,18076126.0
29077,"Greene, MO",2023,18187474.0
29077,"Greene, MO",2024,18673850.0
29079,"Grundy, MO",2019,333695.0
29079,"Grundy, MO",2020,313814.0
29079,"Grundy, MO",2021,300807.0
29079,"Grundy, MO",2022,289733.0
29079,"Grundy, MO",2023,305114.0
29079,"Grundy, MO",2024,304793.0
29081,"Harrison, MO",2019,249849.0
29081,"Harrison, MO",2020,257218.0
29081,"Harrison, MO",2021,246162.0
29081,"Harrison, MO",2022,241982.0
29081,"Harrison, MO",2023,244730.0
29081,"Harrison, MO",2024,229372.0
29083,"Henry, MO",2019,691397.0
29083,"Henry, MO",2020,701398.0
29083,"Henry, MO",2021,755354.0
29083,"Henry, MO",2022,729164.0
29083,"Henry, MO",2023,778699.0
29083,"Henry, MO",2024,815589.0
29085,"Hickory, MO",2019,152195.0
29085,"Hickory, MO",2020,154344.0
29085,"Hickory, MO",2021,159156.0
29085,"Hickory, MO",2022,164344.0
29085,"Hickory, MO",2023,170756.0
29085,"Hickory, MO",2024,178120.0
29087,"Holt, MO",2019,230666.0
29087,"Holt, MO",2020,217194.0
29087,"Holt, MO",2021,196961.0
29087,"Holt, MO",2022,195386.0
29087,"Holt, MO",2023,198072.0
29087,"Holt, MO",2024,183702.0
29089,"Howard, MO",2019,230451.0
29089,"Howard, MO",2020,219485.0
29089,"Howard, MO",2021,229480.0
29089,"Howard, MO",2022,226199.0
29089,"Howard, MO",2023,227578.0
29089,"Howard, MO",2024,218539.0
29091,"Howell, MO",2019,1250549.0
29091,"Howell, MO",2020,1244896.0
29091,"Howell, MO",2021,1259062.0
29091,"Howell, MO",2022,1290725.0
29091,"Howell, MO",2023,1325684.0
29091,"Howell, MO",2024,1369134.0
29093,"Iron, MO",2019,387937.0
29093,"Iron, MO",2020,405465.0
29093,"Iron, MO",2021,393780.0
29093,"Iron, MO",2022,343720.0
29093,"Iron, MO",2023,337212.0
29093,"Iron, MO",2024,277478.0
29095,"Jackson, MO",2019,47969976.0
29095,"Jackson, MO",2020,46712084.0
29095,"Jackson, MO",2021,49075579.0
29095,"Jackson, MO",2022,49663164.0
29095,"Jackson, MO",2023,50909777.0
29095,"Jackson, MO",2024,52072491.0
29097,"Jasper, MO",2019,5501919.0
29097,"Jasper, MO",2020,5263519.0
29097,"Jasper, MO",2021,5507544.0
29097,"Jasper, MO",2022,5419540.0
29097,"Jasper, MO",2023,5556388.0
29097,"Jasper, MO",2024,5735790.0
29099,"Jefferson, MO",2019,5283074.0
29099,"Jefferson, MO",2020,5237718.0
29099,"Jefferson, MO",2021,5459308.0
29099,"Jefferson, MO",2022,5202861.0
29099,"Jefferson, MO",2023,5063537.0
29099,"Jefferson, MO",2024,5200859.0
29101,"Johnson, MO",2019,1852135.0
29101,"Johnson, MO",2020,1875995.0
29101,"Johnson, MO",2021,1888686.0
29101,"Johnson, MO",2022,1936900.0
29101,"Johnson, MO",2023,1975713.0
29101,"Johnson, MO",2024,2027418.0
29103,"Knox, MO",2019,130013.0
29103,"Knox, MO",2020,126385.0
29103,"Knox, MO",2021,121756.0
29103,"Knox, MO",2022,120732.0
29103,"Knox, MO",2023,132187.0
29103,"Knox, MO",2024,121221.0
29105,"Laclede, MO",2019,1246252.0
29105,"Laclede, MO",2020,1285436.0
29105,"Laclede, MO",2021,1455882.0
29105,"Laclede, MO",2022,1425193.0
29105,"Laclede, MO",2023,1584146.0
29105,"Laclede, MO",2024,1577603.0
29107,"Lafayette, MO",2019,824258.0
29107,"Lafayette, MO",2020,850975.0
29107,"Lafayette, MO",2021,880605.0
29107,"Lafayette, MO",2022,842490.0
29107,"Lafayette, MO",2023,865648.0
29107,"Lafayette, MO",2024,867155.0
29109,"Lawrence, MO",2019,876531.0
29109,"Lawrence, MO",2020,827951.0
29109,"Lawrence, MO",2021,878467.0
29109,"Lawrence, MO",2022,956030.0
29109,"Lawrence, MO",2023,966274.0
29109,"Lawrence, MO",2024,1049003.0
29111,"Lewis, MO",2019,231882.0
29111,"Lewis, MO",2020,229324.0
29111,"Lewis, MO",2021,245360.0
29111,"Lewis, MO",2022,240307.0
29111,"Lewis, MO",2023,243250.0
29111,"Lewis, MO",2024,230944.0
29113,"Lincoln, MO",2019,1276345.0
29113,"Lincoln, MO",2020,1262878.0
29113,"Lincoln, MO",2021,1312814.0
29113,"Lincoln, MO",2022,1300224.0
29113,"Lincoln, MO",2023,1363075.0
29113,"Lincoln, MO",2024,1443347.0
29115,"Linn, MO",2019,410273.0
29115,"Linn, MO",2020,402086.0
29115,"Linn, MO",2021,406706.0
29115,"Linn, MO",2022,388629.0
29115,"Linn, MO",2023,414211.0
29115,"Linn, MO",2024,411795.0
29117,"Livingston, MO",2019,576975.0
29117,"Livingston, MO",2020,564063.0
29117,"Livingston, MO",2021,572463.0
29117,"Livingston, MO",2022,556006.0
29117,"Livingston, MO",2023,567063.0
29117,"Livingston, MO",2024,558838.0
29119,"McDonald, MO",2019,717083.0
29119,"McDonald, MO",2020,708717.0
29119,"McDonald, MO",2021,733218.0
29119,"McDonald, MO",2022,832771.0
29119,"McDonald, MO",2023,805330.0
29119,"McDonald, MO",2024,787487.0
29121,"Macon, MO",2019,570786.0
29121,"Macon, MO",2020,532173.0
29121,"Macon, MO",2021,576579.0
29121,"Macon, MO",2022,574065.0
29121,"Macon, MO",2023,578421.0
29121,"Macon, MO",2024,580164.0
29123,"Madison, MO",2019,275252.0
29123,"Madison, MO",2020,263085.0
29123,"Madison, MO",2021,265336.0
29123,"Madison, MO",2022,272186.0
29123,"Madison, MO",2023,268397.0
29123,"Madison, MO",2024,282143.0
29125,"Maries, MO",2019,157656.0
29125,"Maries, MO",2020,173646.0
29125,"Maries, MO",2021,164649.0
29125,"Maries, MO",2022,169832.0
29125,"Maries, MO",2023,177365.0
29125,"Maries, MO",2024,188786.0
29127,"Marion, MO",2019,1195730.0
29127,"Marion, MO",2020,1195452.0
29127,"Marion, MO",2021,1212691.0
29127,"Marion, MO",2022,1209671.0
29127,"Marion, MO",2023,1242566.0
29127,"Marion, MO",2024,1242832.0
29129,"Mercer, MO",2019,109074.0
29129,"Mercer, MO",2020,101276.0
29129,"Mercer, MO",2021,114656.0
29129,"Mercer, MO",2022,91544.0
29129,"Mercer, MO",2023,107131.0
29129,"Mercer, MO",2024,104607.0
29131,"Miller, MO",2019,686485.0
29131,"Miller, MO",2020,677746.0
29131,"Miller, MO",2021,698589.0
29131,"Miller, MO",2022,718671.0
29131,"Miller, MO",2023,752135.0
29131,"Miller, MO",2024,813767.0
29133,"Mississippi, MO",2019,357161.0
29133,"Mississippi, MO",2020,344470.0
29133,"Mississippi, MO",2021,360931.0
29133,"Mississippi, MO",2022,325497.0
29133,"Mississippi, MO",2023,320664.0
29133,"Mississippi, MO",2024,307820.0
29135,"Moniteau, MO",2019,418878.0
29135,"Moniteau, MO",2020,436357.0
29135,"Moniteau, MO",2021,438625.0
29135,"Moniteau, MO",2022,464296.0
29135,"Moniteau, MO",2023,456312.0
29135,"Moniteau, MO",2024,513359.0
29137,"Monroe, MO",2019,187784.0
29137,"Monroe, MO",2020,192239.0
29137,"Monroe, MO",2021,195741.0
29137,"Monroe, MO",2022,193214.0
29137,"Monroe, MO",2023,236167.0
29137,"Monroe, MO",2024,221972.0
29139,"Montgomery, MO",2019,345283.0
29139,"Montgomery, MO",2020,340790.0
29139,"Montgomery, MO",2021,363470.0
29139,"Montgomery, MO",2022,350309.0
29139,"Montgomery, MO",2023,366269.0
29139,"Montgomery, MO",2024,351301.0
29141,"Morgan, MO",2019,484250.0
29141,"Morgan, MO",2020,492578.0
29141,"Morgan, MO",2021,513703.0
29141,"Morgan, MO",2022,601961.0
29141,"Morgan, MO",2023,603821.0
29141,"Morgan, MO",2024,644675.0
29143,"New Madrid, MO",2019,1010511.0
29143,"New Madrid, MO",2020,991685.0
29143,"New Madrid, MO",2021,989518.0
29143,"New Madrid, MO",2022,1095591.0
29143,"New Madrid, MO",2023,966626.0
29143,"New Madrid, MO",2024,1047197.0
29145,"Newton, MO",2019,2073305.0
29145,"Newton, MO",2020,2037921.0
29145,"Newton, MO",2021,2137212.0
29145,"Newton, MO",2022,2221175.0
29145,"Newton, MO",2023,2244104.0
29145,"Newton, MO",2024,2352220.0
29147,"Nodaway, MO",2019,705818.0
29147,"Nodaway, MO",2020,736220.0
29147,"Nodaway, MO",2021,739074.0
29147,"Nodaway, MO",2022,737114.0
29147,"Nodaway, MO",2023,750283.0
29147,"Nodaway, MO",2024,767710.0
29149,"Oregon, MO",2019,203563.0
29149,"Oregon, MO",2020,199089.0
29149,"Oregon, MO",2021,196339.0
29149,"Oregon, MO",2022,193226.0
29149,"Oregon, MO",2023,210621.0
29149,"Oregon, MO",2024,223140.0
29151,"Osage, MO",2019,417534.0
29151,"Osage, MO",2020,405665.0
29151,"Osage, MO",2021,410647.0
29151,"Osage, MO",2022,422451.0
29151,"Osage, MO",2023,423232.0
29151,"Osage, MO",2024,458811.0
29153,"Ozark, MO",2019,135154.0
29153,"Ozark, MO",2020,137191.0
29153,"Ozark, MO",2021,143717.0
29153,"Ozark, MO",2022,143805.0
29153,"Ozark, MO",2023,143574.0
29153,"Ozark, MO",2024,147740.0
29155,"Pemiscot, MO",2019,411417.0
29155,"Pemiscot, MO",2020,440825.0
29155,"Pemiscot, MO",2021,495341.0
29155,"Pemiscot, MO",2022,425769.0
29155,"Pemiscot, MO",2023,453316.0
29155,"Pemiscot, MO",2024,455014.0
29157,"Perry, MO",2019,1110678.0
29157,"Perry, MO",2020,1001166.0
29157,"Perry, MO",2021,960182.0
29157,"Perry, MO",2022,906161.0
29157,"Perry, MO",2023,963716.0
29157,"Perry, MO",2024,968566.0
29159,"Pettis, MO",2019,2129772.0
29159,"Pettis, MO",2020,2004791.0
29159,"Pettis, MO",2021,2122165.0
29159,"Pettis, MO",2022,2289074.0
29159,"Pettis, MO",2023,2642131.0
29159,"Pettis, MO",2024,2731179.0
29161,"Phelps, MO",2019,1563608.0
29161,"Phelps, MO",2020,1532276.0
29161,"Phelps, MO",2021,1548847.0
29161,"Phelps, MO",2022,1604954.0
29161,"Phelps, MO",2023,1609387.0
29161,"Phelps, MO",2024,1647469.0
29163,"Pike, MO",2019,516868.0
29163,"Pike, MO",2020,497786.0
29163,"Pike, MO",2021,519442.0
29163,"Pike, MO",2022,508079.0
29163,"Pike, MO",2023,540310.0
29163,"Pike, MO",2024,522921.0
29165,"Platte, MO",2019,7241341.0
29165,"Platte, MO",2020,6827942.0
29165,"Platte, MO",2021,7324080.0
29165,"Platte, MO",2022,7390037.0
29165,"Platte, MO",2023,7407145.0
29165,"Platte, MO",2024,7352727.0
29167,"Polk, MO",2019,775633.0
29167,"Polk, MO",2020,767620.0
29167,"Polk, MO",2021,808620.0
29167,"Polk, MO",2022,865433.0
29167,"Polk, MO",2023,883580.0
29167,"Polk, MO",2024,901754.0
29169,"Pulaski, MO",2019,2316004.0
29169,"Pulaski, MO",2020,2402626.0
29169,"Pulaski, MO",2021,2310129.0
29169,"Pulaski, MO",2022,2219478.0
29169,"Pulaski, MO",2023,2283129.0
29169,"Pulaski, MO",2024,2328960.0
29171,"Putnam, MO",2019,125293.0
29171,"Putnam, MO",2020,120676.0
29171,"Putnam, MO",2021,124591.0
29171,"Putnam, MO",2022,111078.0
29171,"Putnam, MO",2023,135375.0
29171,"Putnam, MO",2024,141991.0
29173,"Ralls, MO",2019,540066.0
29173,"Ralls, MO",2020,608615.0
29173,"Ralls, MO",2021,684567.0
29173,"Ralls, MO",2022,615413.0
29173,"Ralls, MO",2023,671571.0
29173,"Ralls, MO",2024,640585.0
29175,"Randolph, MO",2019,1216262.0
29175,"Randolph, MO",2020,1199736.0
29175,"Randolph, MO",2021,1330135.0
29175,"Randolph, MO",2022,1268073.0
29175,"Randolph, MO",2023,1257828.0
29175,"Randolph, MO",2024,1231746.0
29177,"Ray, MO",2019,490326.0
29177,"Ray, MO",2020,473529.0
29177,"Ray, MO",2021,490787.0
29177,"Ray, MO",2022,475737.0
29177,"Ray, MO",2023,492771.0
29177,"Ray, MO",2024,498503.0
29179,"Reynolds, MO",2019,232011.0
29179,"Reynolds, MO",2020,237086.0
29179,"Reynolds, MO",2021,233420.0
29179,"Reynolds, MO",2022,201761.0
29179,"Reynolds, MO",2023,193979.0
29179,"Reynolds, MO",2024,160715.0
29181,"Ripley, MO",2019,217963.0
29181,"Ripley, MO",2020,206682.0
29181,"Ripley, MO",2021,208856.0
29181,"Ripley, MO",2022,211192.0
29181,"Ripley, MO",2023,213044.0
29181,"Ripley, MO",2024,215314.0
29183,"St. Charles, MO",2019,17674350.0
29183,"St. Charles, MO",2020,17864411.0
29183,"St. Charles, MO",2021,18917898.0
29183,"St. Charles, MO",2022,19627296.0
29183,"St. Charles, MO",2023,20438553.0
29183,"St. Charles, MO",2024,21081697.0
29185,"St. Clair, MO",2019,156132.0
29185,"St. Clair, MO",2020,156623.0
29185,"St. Clair, MO",2021,162726.0
29185,"St. Clair, MO",2022,170635.0
29185,"St. Clair, MO",2023,207136.0
29185,"St. Clair, MO",2024,198309.0
29186,"Ste. Genevieve, MO",2019,625151.0
29186,"Ste. Genevieve, MO",2020,643856.0
29186,"Ste. Genevieve, MO",2021,684046.0
29186,"Ste. Genevieve, MO",2022,648777.0
29186,"Ste. Genevieve, MO",2023,643325.0
29186,"Ste. Genevieve, MO",2024,623747.0
29187,"St. Francois, MO",2019,1757844.0
29187,"St. Francois, MO",2020,1704959.0
29187,"St. Francois, MO",2021,1756899.0
29187,"St. Francois, MO",2022,1724391.0
29187,"St. Francois, MO",2023,1782579.0
29187,"St. Francois, MO",2024,1865794.0
29189,"St. Louis, MO",2019,81486468.0
29189,"St. Louis, MO",2020,81397443.0
29189,"St. Louis, MO",2021,85949731.0
29189,"St. Louis, MO",2022,88436854.0
29189,"St. Louis, MO",2023,91194262.0
29189,"St. Louis, MO",2024,92154682.0
29195,"Saline, MO",2019,894101.0
29195,"Saline, MO",2020,902962.0
29195,"Saline, MO",2021,946397.0
29195,"Saline, MO",2022,948641.0
29195,"Saline, MO",2023,983255.0
29195,"Saline, MO",2024,984077.0
29197,"Schuyler, MO",2019,83079.0
29197,"Schuyler, MO",2020,85363.0
29197,"Schuyler, MO",2021,119298.0
29197,"Schuyler, MO",2022,126605.0
29197,"Schuyler, MO",2023,148199.0
29197,"Schuyler, MO",2024,142008.0
29199,"Scotland, MO",2019,144881.0
29199,"Scotland, MO",2020,149559.0
29199,"Scotland, MO",2021,152728.0
29199,"Scotland, MO",2022,158288.0
29199,"Scotland, MO",2023,179929.0
29199,"Scotland, MO",2024,176144.0
29201,"Scott, MO",2019,1601311.0
29201,"Scott, MO",2020,1597926.0
29201,"Scott, MO",2021,1648328.0
29201,"Scott, MO",2022,1671359.0
29201,"Scott, MO",2023,1683425.0
29201,"Scott, MO",2024,1728245.0
29203,"Shannon, MO",2019,124654.0
29203,"Shannon, MO",2020,127492.0
29203,"Shannon, MO",2021,133089.0
29203,"Shannon, MO",2022,134259.0
29203,"Shannon, MO",2023,141102.0
29203,"Shannon, MO",2024,143354.0
29205,"Shelby, MO",2019,151602.0
29205,"Shelby, MO",2020,176548.0
29205,"Shelby, MO",2021,184445.0
29205,"Shelby, MO",2022,177960.0
29205,"Shelby, MO",2023,187682.0
29205,"Shelby, MO",2024,162642.0
29207,"Stoddard, MO",2019,989504.0
29207,"Stoddard, MO",2020,1007065.0
29207,"Stoddard, MO",2021,1168323.0
29207,"Stoddard, MO",2022,1129290.0
29207,"Stoddard, MO",2023,1106720.0
29207,"Stoddard, MO",2024,1141672.0
29209,"Stone, MO",2019,738293.0
29209,"Stone, MO",2020,680387.0
29209,"Stone, MO",2021,751436.0
29209,"Stone, MO",2022,787746.0
29209,"Stone, MO",2023,837722.0
29209,"Stone, MO",2024,852759.0
29211,"Sullivan, MO",2019,461565.0
29211,"Sullivan, MO",2020,465138.0
29211,"Sullivan, MO",2021,462426.0
29211,"Sullivan, MO",2022,394819.0
29211,"Sullivan, MO",2023,483878.0
29211,"Sullivan, MO",2024,500343.0
29213,"Taney, MO",2019,2593129.0
29213,"Taney, MO",2020,2271376.0
29213,"Taney, MO",2021,2580554.0
29213,"Taney, MO",2022,2727782.0
29213,"Taney, MO",2023,2848111.0
29213,"Taney, MO",2024,2869141.0
29215,"Texas, MO",2019,499408.0
29215,"Texas, MO",2020,506368.0
29215,"Texas, MO",2021,517041.0
29215,"Texas, MO",2022,524253.0
29215,"Texas, MO",2023,540805.0
29215,"Texas, MO",2024,571063.0
29217,"Vernon, MO",2019,805341.0
29217,"Vernon, MO",2020,803515.0
29217,"Vernon, MO",2021,796638.0
29217,"Vernon, MO",2022,774094.0
29217,"Vernon, MO",2023,876879.0
29217,"Vernon, MO",2024,895987.0
29219,"Warren, MO",2019,890967.0
29219,"Warren, MO",2020,845281.0
29219,"Warren, MO",2021,887630.0
29219,"Warren, MO",2022,886912.0
29219,"Warren, MO",2023,895142.0
29219,"Warren, MO",2024,926770.0
29221,"Washington, MO",2019,395111.0
29221,"Washington, MO",2020,391478.0
29221,"Washington, MO",2021,417854.0
29221,"Washington, MO",2022,411966.0
29221,"Washington, MO",2023,427700.0
29221,"Washington, MO",2024,442037.0
29223,"Wayne, MO",2019,215938.0
29223,"Wayne, MO",2020,206783.0
29223,"Wayne, MO",2021,214585.0
29223,"Wayne, MO",2022,204709.0
29223,"Wayne, MO",2023,209781.0
29223,"Wayne, MO",2024,199382.0
29225,"Webster, MO",2019,758675.0
29225,"Webster, MO",2020,781013.0
29225,"Webster, MO",2021,863304.0
29225,"Webster, MO",2022,836833.0
29225,"Webster, MO",2023,897411.0
29225,"Webster, MO",2024,942034.0
29227,"Worth, MO",2019,57955.0
29227,"Worth, MO",2020,51239.0
29227,"Worth, MO",2021,47084.0
29227,"Worth, MO",2022,43585.0
29227,"Worth, MO",2023,54197.0
29227,"Worth, MO",2024,56726.0
29229,"Wright, MO",2019,326481.0
29229,"Wright, MO",2020,355434.0
29229,"Wright, MO",2021,421547.0
29229,"Wright, MO",2022,422897.0
29229,"Wright, MO",2023,440058.0
29229,"Wright, MO",2024,446816.0
29510,"St. Louis (Independent City), MO",2019,29967598.0
29510,"St. Louis (Independent City), MO",2020,28403372.0
29510,"St. Louis (Independent City), MO",2021,29863965.0
29510,"St. Louis (Independent City), MO",2022,31007990.0
29510,"St. Louis (Independent City), MO",2023,31947590.0
29510,"St. Louis (Independent City), MO",2024,32119062.0
30001,"Beaverhead, MT",2019,416507.0
30001,"Beaverhead, MT",2020,411227.0
30001,"Beaverhead, MT",2021,390579.0
30001,"Beaverhead, MT",2022,442413.0
30001,"Beaverhead, MT",2023,458521.0
30001,"Beaverhead, MT",2024,520911.0
30003,"Big Horn, MT",2019,833274.0
30003,"Big Horn, MT",2020,814485.0
30003,"Big Horn, MT",2021,730587.0
30003,"Big Horn, MT",2022,924330.0
30003,"Big Horn, MT",2023,899092.0
30003,"Big Horn, MT",2024,942296.0
30005,"Blaine, MT",2019,172622.0
30005,"Blaine, MT",2020,169927.0
30005,"Blaine, MT",2021,164036.0
30005,"Blaine, MT",2022,185634.0
30005,"Blaine, MT",2023,198550.0
30005,"Blaine, MT",2024,175418.0
30007,"Broadwater, MT",2019,188095.0
30007,"Broadwater, MT",2020,185652.0
30007,"Broadwater, MT",2021,190144.0
30007,"Broadwater, MT",2022,190786.0
30007,"Broadwater, MT",2023,218044.0
30007,"Broadwater, MT",2024,232366.0
30009,"Carbon, MT",2019,373586.0
30009,"Carbon, MT",2020,350392.0
30009,"Carbon, MT",2021,374201.0
30009,"Carbon, MT",2022,362889.0
30009,"Carbon, MT",2023,392411.0
30009,"Carbon, MT",2024,416881.0
30011,"Carter, MT",2019,39210.0
30011,"Carter, MT",2020,45861.0
30011,"Carter, MT",2021,32837.0
30011,"Carter, MT",2022,43453.0
30011,"Carter, MT",2023,41919.0
30011,"Carter, MT",2024,74008.0
30013,"Cascade, MT",2019,3717543.0
30013,"Cascade, MT",2020,3671448.0
30013,"Cascade, MT",2021,3799231.0
30013,"Cascade, MT",2022,4123071.0
30013,"Cascade, MT",2023,4258347.0
30013,"Cascade, MT",2024,4405442.0
30015,"Chouteau, MT",2019,277684.0
30015,"Chouteau, MT",2020,284350.0
30015,"Chouteau, MT",2021,195336.0
30015,"Chouteau, MT",2022,301189.0
30015,"Chouteau, MT",2023,330938.0
30015,"Chouteau, MT",2024,227303.0
30017,"Custer, MT",2019,467959.0
30017,"Custer, MT",2020,456684.0
30017,"Custer, MT",2021,481063.0
30017,"Custer, MT",2022,510208.0
30017,"Custer, MT",2023,484701.0
30017,"Custer, MT",2024,525022.0
30019,"Daniels, MT",2019,99615.0
30019,"Daniels, MT",2020,115167.0
30019,"Daniels, MT",2021,113423.0
30019,"Daniels, MT",2022,107404.0
30019,"Daniels, MT",2023,95123.0
30019,"Daniels, MT",2024,97478.0
30021,"Dawson, MT",2019,401379.0
30021,"Dawson, MT",2020,393598.0
30021,"Dawson, MT",2021,417941.0
30021,"Dawson, MT",2022,406475.0
30021,"Dawson, MT",2023,396780.0
30021,"Dawson, MT",2024,396799.0
30023,"Deer Lodge, MT",2019,274292.0
30023,"Deer Lodge, MT",2020,270631.0
30023,"Deer Lodge, MT",2021,285600.0
30023,"Deer Lodge, MT",2022,319553.0
30023,"Deer Lodge, MT",2023,338383.0
30023,"Deer Lodge, MT",2024,336614.0
30025,"Fallon, MT",2019,195548.0
30025,"Fallon, MT",2020,182906.0
30025,"Fallon, MT",2021,174683.0
30025,"Fallon, MT",2022,169737.0
30025,"Fallon, MT",2023,194718.0
30025,"Fallon, MT",2024,192572.0
30027,"Fergus, MT",2019,509191.0
30027,"Fergus, MT",2020,489076.0
30027,"Fergus, MT",2021,532731.0
30027,"Fergus, MT",2022,517195.0
30027,"Fergus, MT",2023,516377.0
